sample_id,target_byte,repeat,timing_ns
6407,17,7,33583
6408,17,8,35500
6409,17,9,32791
6410,17,10,34333
6411,17,11,36416
6412,17,12,31916
6413,17,13,31250
6414,17,14,27375
6415,17,15,22958
6416,17,16,31500
6417,17,17,26541
6418,17,18,35791
6419,17,19,33083
6420,81,0,34125
6421,81,1,34750
6422,81,2,36708
6423,81,3,32166
6424,81,4,32125
6425,81,5,31291
6426,81,6,32750
6427,81,7,51833
6428,81,8,35791
6429,81,9,25916
6430,81,10,32208
6431,81,11,31500
6432,81,12,31750
6433,81,13,27500
6434,81,14,28166
6435,81,15,33958
6436,81,16,31083
6437,81,17,25833
6438,81,18,27583
6439,81,19,28333
6440,65,0,30250
6441,65,1,27375
6442,65,2,35166
6443,65,3,36083
6444,65,4,26625
6445,65,5,33833
6446,65,6,34916
6447,65,7,30291
6448,65,8,34291
6449,65,9,34666
6450,65,10,29708
6451,65,11,31458
6452,65,12,35166
6453,65,13,30083
6454,65,14,24750
6455,65,15,34916
6456,65,16,31166
6457,65,17,35541
6458,65,18,35291
6459,65,19,28791
6460,184,0,33583
6461,184,1,34666
6462,184,2,34291
6463,184,3,35541
6464,184,4,32291
6465,184,5,36500
6466,184,6,33875
6467,184,7,35583
6468,184,8,34208
6469,184,9,45625
6470,184,10,35041
6471,184,11,31458
6472,184,12,31416
6473,184,13,33041
6474,184,14,31500
6475,184,15,28750
6476,184,16,31833
6477,184,17,35583
6478,184,18,41833
6479,184,19,34291
6480,89,0,35458
6481,89,1,31500
6482,89,2,34416
6483,89,3,37125
6484,89,4,35083
6485,89,5,35291
6486,89,6,33041
6487,89,7,32875
6488,89,8,34708
6489,89,9,36041
6490,89,10,31708
6491,89,11,35833
6492,89,12,27000
6493,89,13,35416
6494,89,14,36250
6495,89,15,32166
6496,89,16,32083
6497,89,17,32666
6498,89,18,27041
6499,89,19,25083
6500,53,0,28000
6501,53,1,35250
6502,53,2,31708
6503,53,3,31541
6504,53,4,36000
6505,53,5,33375
6506,53,6,33916
6507,53,7,33958
6508,53,8,38750
6509,53,9,35916
6510,53,10,74083
6511,53,11,37000
6512,53,12,34708
6513,53,13,35291
6514,53,14,36083
6515,53,15,30250
6516,53,16,106041
6517,53,17,34791
6518,53,18,34500
6519,53,19,33958
6520,203,0,36291
6521,203,1,33333
6522,203,2,35083
6523,203,3,35416
6524,203,4,29875
6525,203,5,34916
6526,203,6,23916
6527,203,7,30708
6528,203,8,35333
6529,203,9,34500
6530,203,10,30875
6531,203,11,33708
6532,203,12,32666
6533,203,13,25541
6534,203,14,59416
6535,203,15,33666
6536,203,16,32791
6537,203,17,34458
6538,203,18,34666
6539,203,19,33041
6540,88,0,35000
6541,88,1,26041
6542,88,2,28625
6543,88,3,34375
6544,88,4,30208
6545,88,5,33958
6546,88,6,35833
6547,88,7,33708
6548,88,8,24666
6549,88,9,34500
6550,88,10,31375
6551,88,11,39875
6552,88,12,36541
6553,88,13,33166
6554,88,14,27166
6555,88,15,100291
6556,88,16,32458
6557,88,17,35625
6558,88,18,33708
6559,88,19,32750
6560,203,0,33500
6561,203,1,31958
6562,203,2,27958
6563,203,3,31041
6564,203,4,27291
6565,203,5,32416
6566,203,6,36666
6567,203,7,34208
6568,203,8,34541
6569,203,9,33791
6570,203,10,34791
6571,203,11,37041
6572,203,12,42375
6573,203,13,33500
6574,203,14,36458
6575,203,15,34833
6576,203,16,35500
6577,203,17,34625
6578,203,18,33541
6579,203,19,33875
6580,92,0,28375
6581,92,1,35416
6582,92,2,36666
6583,92,3,35000
6584,92,4,36583
6585,92,5,35500
6586,92,6,33500
6587,92,7,35833
6588,92,8,41125
6589,92,9,36416
6590,92,10,35083
6591,92,11,27500
6592,92,12,27041
6593,92,13,33541
6594,92,14,36750
6595,92,15,37916
6596,92,16,34041
6597,92,17,36541
6598,92,18,32250
6599,92,19,29458
6600,204,0,23958
6601,204,1,33791
6602,204,2,23125
6603,204,3,34083
6604,204,4,36125
6605,204,5,36750
6606,204,6,33583
6607,204,7,29750
6608,204,8,34875
6609,204,9,35166
6610,204,10,34625
6611,204,11,35458
6612,204,12,30958
6613,204,13,33375
6614,204,14,32583
6615,204,15,35666
6616,204,16,34750
6617,204,17,35541
6618,204,18,37333
6619,204,19,35583
6620,64,0,35958
6621,64,1,36125
6622,64,2,34958
6623,64,3,293625
6624,64,4,36458
6625,64,5,36916
6626,64,6,35750
6627,64,7,35583
6628,64,8,36583
6629,64,9,34708
6630,64,10,37875
6631,64,11,35958
6632,64,12,65041
6633,64,13,35666
6634,64,14,37041
6635,64,15,36000
6636,64,16,90250
6637,64,17,34083
6638,64,18,33625
6639,64,19,36416
6640,9,0,35958
6641,9,1,32041
6642,9,2,32583
6643,9,3,34250
6644,9,4,56625
6645,9,5,37791
6646,9,6,34791
6647,9,7,30875
6648,9,8,33958
6649,9,9,35583
6650,9,10,36125
6651,9,11,31333
6652,9,12,35458
6653,9,13,35041
6654,9,14,36625
6655,9,15,36041
6656,9,16,35041
6657,9,17,36125
6658,9,18,36958
6659,9,19,37500
6660,221,0,34500
6661,221,1,35125
6662,221,2,33625
6663,221,3,36916
6664,221,4,38375
6665,221,5,36125
6666,221,6,36333
6667,221,7,37333
6668,221,8,77833
6669,221,9,35125
6670,221,10,36541
6671,221,11,36291
6672,221,12,37541
6673,221,13,33875
6674,221,14,35416
6675,221,15,358083
6676,221,16,83208
6677,221,17,36625
6678,221,18,36083
6679,221,19,37375
6680,31,0,35416
6681,31,1,227083
6682,31,2,36791
6683,31,3,35833
6684,31,4,36791
6685,31,5,91791
6686,31,6,35708
6687,31,7,67750
6688,31,8,33000
6689,31,9,64083
6690,31,10,34666
6691,31,11,35833
6692,31,12,38208
6693,31,13,105833
6694,31,14,35458
6695,31,15,36500
6696,31,16,39416
6697,31,17,38250
6698,31,18,391291
6699,31,19,39208
6700,223,0,36750
6701,223,1,36833
6702,223,2,37166
6703,223,3,80875
6704,223,4,37166
6705,223,5,37791
6706,223,6,37166
6707,223,7,87416
6708,223,8,36541
6709,223,9,35750
6710,223,10,35958
6711,223,11,37250
6712,223,12,36041
6713,223,13,49541
6714,223,14,42708
6715,223,15,39208
6716,223,16,36625
6717,223,17,36916
6718,223,18,35708
6719,223,19,35500
6720,250,0,38208
6721,250,1,35416
6722,250,2,39000
6723,250,3,114458
6724,250,4,36333
6725,250,5,47833
6726,250,6,36916
6727,250,7,36291
6728,250,8,82458
6729,250,9,42125
6730,250,10,34625
6731,250,11,37916
6732,250,12,36750
6733,250,13,36750
6734,250,14,196041
6735,250,15,36833
6736,250,16,40708
6737,250,17,35875
6738,250,18,37750
6739,250,19,37000
6740,178,0,35541
6741,178,1,39208
6742,178,2,36083
6743,178,3,59333
6744,178,4,36333
6745,178,5,37333
6746,178,6,35125
6747,178,7,55791
6748,178,8,37250
6749,178,9,36875
6750,178,10,36916
6751,178,11,36625
6752,178,12,35541
6753,178,13,61833
6754,178,14,36083
6755,178,15,35208
6756,178,16,106958
6757,178,17,38375
6758,178,18,507000
6759,178,19,221041
6760,232,0,37958
6761,232,1,38625
6762,232,2,21121708
6763,232,3,25458
6764,232,4,37250
6765,232,5,35750
6766,232,6,36666
6767,232,7,42750
6768,232,8,75500
6769,232,9,34875
6770,232,10,40250
6771,232,11,33916
6772,232,12,36375
6773,232,13,36250
6774,232,14,55958
6775,232,15,35458
6776,232,16,35500
6777,232,17,36125
6778,232,18,34375
6779,232,19,35333
6780,247,0,35333
6781,247,1,56500
6782,247,2,34916
6783,247,3,35958
6784,247,4,29791
6785,247,5,34333
6786,247,6,35541
6787,247,7,34166
6788,247,8,40541
6789,247,9,34291
6790,247,10,33666
6791,247,11,34375
6792,247,12,38875
6793,247,13,36166
6794,247,14,36875
6795,247,15,35416
6796,247,16,35208
6797,247,17,36125
6798,247,18,217166
6799,247,19,34458
6800,116,0,32833
6801,116,1,31458
6802,116,2,30458
6803,116,3,36083
6804,116,4,36250
6805,116,5,36500
6806,116,6,38625
6807,116,7,38375
6808,116,8,36083
6809,116,9,37333
6810,116,10,34125
6811,116,11,30291
6812,116,12,30500
6813,116,13,43375
6814,116,14,84125
6815,116,15,35583
6816,116,16,36541
6817,116,17,36250
6818,116,18,30333
6819,116,19,35291
6820,69,0,41666
6821,69,1,36291
6822,69,2,39000
6823,69,3,35416
6824,69,4,33833
6825,69,5,35958
6826,69,6,70500
6827,69,7,35833
6828,69,8,35333
6829,69,9,68708
6830,69,10,35625
6831,69,11,34875
6832,69,12,31666
6833,69,13,36000
6834,69,14,39500
6835,69,15,37500
6836,69,16,36125
6837,69,17,60208
6838,69,18,34625
6839,69,19,36416
6840,204,0,35333
6841,204,1,34541
6842,204,2,51708
6843,204,3,38000
6844,204,4,35708
6845,204,5,37541
6846,204,6,35416
6847,204,7,56708
6848,204,8,36958
6849,204,9,34125
6850,204,10,34833
6851,204,11,35916
6852,204,12,35125
6853,204,13,38083
6854,204,14,36041
6855,204,15,35416
6856,204,16,35250
6857,204,17,33916
6858,204,18,37375
6859,204,19,34458
6860,248,0,29875
6861,248,1,33416
6862,248,2,38166
6863,248,3,34958
6864,248,4,35458
6865,248,5,31208
6866,248,6,34916
6867,248,7,34875
6868,248,8,33500
6869,248,9,37291
6870,248,10,34583
6871,248,11,37916
6872,248,12,34916
6873,248,13,57375
6874,248,14,35125
6875,248,15,34041
6876,248,16,35416
6877,248,17,36750
6878,248,18,37166
6879,248,19,35583
6880,243,0,36333
6881,243,1,27791
6882,243,2,35291
6883,243,3,37000
6884,243,4,74791
6885,243,5,36541
6886,243,6,35250
6887,243,7,32958
6888,243,8,35291
6889,243,9,35333
6890,243,10,35625
6891,243,11,37125
6892,243,12,34458
6893,243,13,34458
6894,243,14,35791
6895,243,15,32083
6896,243,16,37125
6897,243,17,35791
6898,243,18,34833
6899,243,19,25958
6900,7,0,34375
6901,7,1,37041
6902,7,2,35250
6903,7,3,39750
6904,7,4,32666
6905,7,5,36500
6906,7,6,37333
6907,7,7,33750
6908,7,8,35625
6909,7,9,36250
6910,7,10,35333
6911,7,11,35958
6912,7,12,33541
6913,7,13,38000
6914,7,14,130750
6915,7,15,35916
6916,7,16,34250
6917,7,17,35375
6918,7,18,36166
6919,7,19,37666
6920,83,0,37041
6921,83,1,36041
6922,83,2,35541
6923,83,3,111083
6924,83,4,124041
6925,83,5,35083
6926,83,6,33666
6927,83,7,35125
6928,83,8,35875
6929,83,9,35333
6930,83,10,70791
6931,83,11,35833
6932,83,12,34791
6933,83,13,37833
6934,83,14,36208
6935,83,15,36000
6936,83,16,36125
6937,83,17,34750
6938,83,18,36333
6939,83,19,34208
6940,11,0,35416
6941,11,1,36750
6942,11,2,35833
6943,11,3,36750
6944,11,4,37291
6945,11,5,54083
6946,11,6,38083
6947,11,7,36666
6948,11,8,37041
6949,11,9,36333
6950,11,10,116333
6951,11,11,33375
6952,11,12,35958
6953,11,13,35916
6954,11,14,36000
6955,11,15,35833
6956,11,16,34833
6957,11,17,35958
6958,11,18,35416
6959,11,19,34083
6960,23,0,36000
6961,23,1,35041
6962,23,2,34375
6963,23,3,35125
6964,23,4,35083
6965,23,5,32625
6966,23,6,35625
6967,23,7,36041
6968,23,8,37041
6969,23,9,34666
6970,23,10,77666
6971,23,11,37375
6972,23,12,35958
6973,23,13,34416
6974,23,14,32041
6975,23,15,34375
6976,23,16,32583
6977,23,17,35750
6978,23,18,35958
6979,23,19,36125
6980,251,0,32541
6981,251,1,35583
6982,251,2,36125
6983,251,3,35125
6984,251,4,34333
6985,251,5,35333
6986,251,6,35500
6987,251,7,32791
6988,251,8,34291
6989,251,9,36541
6990,251,10,31458
6991,251,11,34958
6992,251,12,37833
6993,251,13,34541
6994,251,14,34958
6995,251,15,35083
6996,251,16,35458
6997,251,17,35166
6998,251,18,36791
6999,251,19,34291
7000,254,0,35458
7001,254,1,39125
7002,254,2,36083
7003,254,3,52583
7004,254,4,37083
7005,254,5,36250
7006,254,6,31916
7007,254,7,35041
7008,254,8,36375
7009,254,9,35791
7010,254,10,36791
7011,254,11,35833
7012,254,12,35541
7013,254,13,34333
7014,254,14,35166
7015,254,15,34791
7016,254,16,33958
7017,254,17,34500
7018,254,18,36041
7019,254,19,35791
7020,76,0,36583
7021,76,1,36333
7022,76,2,35750
7023,76,3,34500
7024,76,4,34333
7025,76,5,35041
7026,76,6,34375
7027,76,7,34583
7028,76,8,33291
7029,76,9,35583
7030,76,10,37041
7031,76,11,36458
7032,76,12,35166
7033,76,13,34250
7034,76,14,34041
7035,76,15,36000
7036,76,16,35708
7037,76,17,35041
7038,76,18,34958
7039,76,19,34958
7040,7,0,36291
7041,7,1,34125
7042,7,2,35666
7043,7,3,36666
7044,7,4,35083
7045,7,5,35125
7046,7,6,35791
7047,7,7,35375
7048,7,8,35500
7049,7,9,34500
7050,7,10,35250
7051,7,11,34500
7052,7,12,33333
7053,7,13,35458
7054,7,14,23625
7055,7,15,34875
7056,7,16,34833
7057,7,17,33375
7058,7,18,32458
7059,7,19,34958
7060,2,0,32333
7061,2,1,50500
7062,2,2,34083
7063,2,3,33666
7064,2,4,24041
7065,2,5,30333
7066,2,6,35291
7067,2,7,34166
7068,2,8,34208
7069,2,9,34125
7070,2,10,34250
7071,2,11,30416
7072,2,12,34500
7073,2,13,30041
7074,2,14,36708
7075,2,15,37791
7076,2,16,32166
7077,2,17,35583
7078,2,18,40958
7079,2,19,30208
7080,231,0,34666
7081,231,1,35541
7082,231,2,38000
7083,231,3,36625
7084,231,4,31750
7085,231,5,34250
7086,231,6,31041
7087,231,7,35125
7088,231,8,313166
7089,231,9,37500
7090,231,10,37791
7091,231,11,35958
7092,231,12,37666
7093,231,13,35541
7094,231,14,35666
7095,231,15,37125
7096,231,16,34708
7097,231,17,35958
7098,231,18,31541
7099,231,19,25291
7100,111,0,34625
7101,111,1,33375
7102,111,2,31791
7103,111,3,30666
7104,111,4,36583
7105,111,5,36666
7106,111,6,35750
7107,111,7,31375
7108,111,8,27375
7109,111,9,34625
7110,111,10,29291
7111,111,11,26958
7112,111,12,79083
7113,111,13,171625
7114,111,14,35000
7115,111,15,32958
7116,111,16,30000
7117,111,17,35958
7118,111,18,31833
7119,111,19,38000
7120,247,0,35708
7121,247,1,35083
7122,247,2,41541
7123,247,3,35500
7124,247,4,34916
7125,247,5,34791
7126,247,6,33666
7127,247,7,28833
7128,247,8,35583
7129,247,9,36125
7130,247,10,35750
7131,247,11,37208
7132,247,12,35291
7133,247,13,56291
7134,247,14,35208
7135,247,15,35666
7136,247,16,36416
7137,247,17,26625
7138,247,18,36708
7139,247,19,33083
7140,96,0,37166
7141,96,1,33791
7142,96,2,30000
7143,96,3,35125
7144,96,4,95958
7145,96,5,68333
7146,96,6,36875
7147,96,7,34666
7148,96,8,35625
7149,96,9,36000
7150,96,10,35500
7151,96,11,39958
7152,96,12,40333
7153,96,13,36000
7154,96,14,36416
7155,96,15,31583
7156,96,16,35833
7157,96,17,58958
7158,96,18,35250
7159,96,19,35750
7160,128,0,56666
7161,128,1,39000
7162,128,2,40708
7163,128,3,64708
7164,128,4,35333
7165,128,5,37250
7166,128,6,36916
7167,128,7,34333
7168,128,8,35125
7169,128,9,35958
7170,128,10,36875
7171,128,11,32333
7172,128,12,36250
7173,128,13,37583
7174,128,14,36708
7175,128,15,37333
7176,128,16,36791
7177,128,17,36833
7178,128,18,36416
7179,128,19,34541
7180,216,0,35958
7181,216,1,33958
7182,216,2,36125
7183,216,3,33958
7184,216,4,39000
7185,216,5,47250
7186,216,6,125125
7187,216,7,36041
7188,216,8,36125
7189,216,9,41791
7190,216,10,37375
7191,216,11,35041
7192,216,12,36125
7193,216,13,36083
7194,216,14,42958
7195,216,15,29125
7196,216,16,35541
7197,216,17,33916
7198,216,18,119791
7199,216,19,57208
7200,133,0,36250
7201,133,1,63541
7202,133,2,35708
7203,133,3,35666
7204,133,4,77583
7205,133,5,35833
7206,133,6,36500
7207,133,7,218125
7208,133,8,37000
7209,133,9,37166
7210,133,10,62041
7211,133,11,40000
7212,133,12,33333
7213,133,13,36041
7214,133,14,36000
7215,133,15,39291
7216,133,16,35708
7217,133,17,146916
7218,133,18,36666
7219,133,19,34250
7220,54,0,36583
7221,54,1,31583
7222,54,2,37125
7223,54,3,36083
7224,54,4,37250
7225,54,5,37458
7226,54,6,83500
7227,54,7,38125
7228,54,8,31666
7229,54,9,36500
7230,54,10,36750
7231,54,11,37166
7232,54,12,35958
7233,54,13,35833
7234,54,14,37375
7235,54,15,64375
7236,54,16,37333
7237,54,17,35791
7238,54,18,35458
7239,54,19,49625
7240,161,0,36708
7241,161,1,37666
7242,161,2,36875
7243,161,3,34875
7244,161,4,35458
7245,161,5,34958
7246,161,6,36333
7247,161,7,37333
7248,161,8,36875
7249,161,9,34666
7250,161,10,35583
7251,161,11,56208
7252,161,12,34958
7253,161,13,35208
7254,161,14,26958
7255,161,15,35750
7256,161,16,35416
7257,161,17,32875
7258,161,18,35291
7259,161,19,35291
7260,170,0,34833
7261,170,1,32333
7262,170,2,35750
7263,170,3,29500
7264,170,4,35833
7265,170,5,34958
7266,170,6,35125
7267,170,7,36416
7268,170,8,38333
7269,170,9,35500
7270,170,10,35500
7271,170,11,32833
7272,170,12,35791
7273,170,13,34958
7274,170,14,36250
7275,170,15,34041
7276,170,16,153750
7277,170,17,36125
7278,170,18,35875
7279,170,19,55750
7280,93,0,39875
7281,93,1,35416
7282,93,2,35375
7283,93,3,40125
7284,93,4,34458
7285,93,5,34833
7286,93,6,35833
7287,93,7,33250
7288,93,8,32875
7289,93,9,32708
7290,93,10,28083
7291,93,11,33791
7292,93,12,24208
7293,93,13,36500
7294,93,14,36250
7295,93,15,35708
7296,93,16,34750
7297,93,17,35916
7298,93,18,35833
7299,93,19,32083
7300,142,0,110125
7301,142,1,35916
7302,142,2,35583
7303,142,3,36041
7304,142,4,64708
7305,142,5,35791
7306,142,6,35750
7307,142,7,43750
7308,142,8,30250
7309,142,9,34791
7310,142,10,31625
7311,142,11,25583
7312,142,12,31625
7313,142,13,35750
7314,142,14,31833
7315,142,15,33000
7316,142,16,41458
7317,142,17,34125
7318,142,18,34291
7319,142,19,32041
7320,217,0,22916
7321,217,1,36458
7322,217,2,29708
7323,217,3,43291
7324,217,4,35541
7325,217,5,32583
7326,217,6,34083
7327,217,7,24250
7328,217,8,32375
7329,217,9,37500
7330,217,10,36041
7331,217,11,37750
7332,217,12,34833
7333,217,13,35833
7334,217,14,35250
7335,217,15,35458
7336,217,16,30583
7337,217,17,33041
7338,217,18,26833
7339,217,19,32458
7340,160,0,29916
7341,160,1,23791
7342,160,2,34791
7343,160,3,31875
7344,160,4,35958
7345,160,5,34125
7346,160,6,30541
7347,160,7,34791
7348,160,8,34000
7349,160,9,34750
7350,160,10,31416
7351,160,11,32708
7352,160,12,34791
7353,160,13,68541
7354,160,14,58875
7355,160,15,110791
7356,160,16,36208
7357,160,17,34250
7358,160,18,30166
7359,160,19,35166
7360,83,0,32166
7361,83,1,35083
7362,83,2,35375
7363,83,3,33625
7364,83,4,22791
7365,83,5,33625
7366,83,6,24833
7367,83,7,36500
7368,83,8,35416
7369,83,9,35041
7370,83,10,35833
7371,83,11,35125
7372,83,12,32041
7373,83,13,38000
7374,83,14,35333
7375,83,15,24458
7376,83,16,31291
7377,83,17,24291
7378,83,18,36041
7379,83,19,35625
7380,110,0,34833
7381,110,1,26333
7382,110,2,35708
7383,110,3,32291
7384,110,4,26375
7385,110,5,37958
7386,110,6,36583
7387,110,7,35916
7388,110,8,34208
7389,110,9,32708
7390,110,10,33708
7391,110,11,35208
7392,110,12,33625
7393,110,13,35458
7394,110,14,37208
7395,110,15,33000
7396,110,16,34916
7397,110,17,62250
7398,110,18,32625
7399,110,19,33375
7400,245,0,37166
7401,245,1,36416
7402,245,2,35583
7403,245,3,37375
7404,245,4,36166
7405,245,5,36166
7406,245,6,35083
7407,245,7,30250
7408,245,8,32375
7409,245,9,48833
7410,245,10,36208
7411,245,11,37333
7412,245,12,32625
7413,245,13,38166
7414,245,14,34291
7415,245,15,39750
7416,245,16,37125
7417,245,17,45208
7418,245,18,87958
7419,245,19,35250
7420,224,0,36291
7421,224,1,27000
7422,224,2,36333
7423,224,3,35250
7424,224,4,35291
7425,224,5,35625
7426,224,6,36916
7427,224,7,34666
7428,224,8,34541
7429,224,9,71583
7430,224,10,74375
7431,224,11,30250
7432,224,12,34666
7433,224,13,35125
7434,224,14,35125
7435,224,15,27875
7436,224,16,27833
7437,224,17,31750
7438,224,18,33208
7439,224,19,27166
7440,11,0,32916
7441,11,1,35625
7442,11,2,26541
7443,11,3,32625
7444,11,4,36166
7445,11,5,34875
7446,11,6,34083
7447,11,7,35291
7448,11,8,36458
7449,11,9,31333
7450,11,10,35541
7451,11,11,35083
7452,11,12,30666
7453,11,13,30708
7454,11,14,31291
7455,11,15,33041
7456,11,16,34583
7457,11,17,32666
7458,11,18,48875
7459,11,19,33416
7460,133,0,32375
7461,133,1,34083
7462,133,2,34500
7463,133,3,32541
7464,133,4,35666
7465,133,5,179958
7466,133,6,37083
7467,133,7,34666
7468,133,8,35291
7469,133,9,35791
7470,133,10,33833
7471,133,11,31083
7472,133,12,34458
7473,133,13,30500
7474,133,14,31250
7475,133,15,29291
7476,133,16,32875
7477,133,17,35125
7478,133,18,33666
7479,133,19,37708
7480,18,0,31833
7481,18,1,33833
7482,18,2,30875
7483,18,3,35500
7484,18,4,52958
7485,18,5,35333
7486,18,6,35750
7487,18,7,32916
7488,18,8,35333
7489,18,9,35083
7490,18,10,35083
7491,18,11,33583
7492,18,12,34791
7493,18,13,30041
7494,18,14,22833
7495,18,15,35750
7496,18,16,34166
7497,18,17,34458
7498,18,18,45791
7499,18,19,32500
7500,92,0,33333
7501,92,1,36125
7502,92,2,36875
7503,92,3,35250
7504,92,4,29458
